,op_id,op_type,suc,read,write,maca,cv_dsp
113,InceptionV3/InceptionV3/Mixed_6c/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV3/InceptionV3/Mixed_6d/Branch_3/AvgPool_0a_3x3/AvgPool']",113706,0,10895,10895
114,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu'],0,3642,11158,821606
115,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Relu'],50997,3094,9381,821606
116,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Relu'],50997,3094,9381,821606
117,InceptionV3/InceptionV3/Mixed_6d/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu'],65999,0,7952,249716
118,InceptionV3/InceptionV3/Mixed_6d/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6d/concat'],133602,3642,8275,8275
119,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu'],133602,3094,7935,7935
120,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu'],133602,3094,7935,7935
121,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu'],0,3642,11158,821606
122,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu'],113706,3094,8090,387238
123,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu'],113706,3094,8090,387238
124,InceptionV3/InceptionV3/Mixed_6d/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6d/concat'],133602,3642,8275,8275
125,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu'],133602,3094,7935,7935
126,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0b_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu'],133602,3094,7935,7935
127,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu'],113706,3642,8282,387238
128,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu'],113706,3094,8090,387238
129,InceptionV3/InceptionV3/Mixed_6d/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6d/concat'],133602,3642,8275,8275
130,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0c_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu'],133602,3094,7935,7935
131,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu'],113706,3094,8090,387238
132,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0d_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu'],133602,3094,7935,7935
133,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu'],113706,3642,8282,387238
134,InceptionV3/InceptionV3/Mixed_6d/Branch_2/Conv2d_0e_1x7/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6d/concat'],133602,3642,8275,8275
135,InceptionV3/InceptionV3/Mixed_6d/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV3/InceptionV3/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool']",113706,0,10895,10895
136,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu'],0,3642,11158,821606
137,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu'],0,3642,11158,821606
138,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu'],0,3642,11158,821606
139,InceptionV3/InceptionV3/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu'],65999,0,7952,249716
140,InceptionV3/InceptionV3/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6e/concat'],133602,3642,8275,8275
141,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu'],133602,3642,8275,8275
142,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu'],133602,3642,8275,8275
143,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu'],0,3642,11158,821606
144,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu'],83265,3642,9621,387238
145,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu'],83265,3642,9621,387238
146,InceptionV3/InceptionV3/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6e/concat'],133602,3642,8275,8275
147,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu'],133602,3642,8275,8275
148,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu'],133602,3642,8275,8275
149,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu'],83265,3642,9621,387238
150,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu'],83265,3642,9621,387238
151,InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6e/concat'],133602,3642,8275,8275
152,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu'],133602,3642,8275,8275
153,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu'],83265,3642,9621,387238
154,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu'],133602,3642,8275,8275
155,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu'],83265,3642,9621,387238
156,InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,Relu,['InceptionV3/InceptionV3/Mixed_6e/concat'],133602,3642,8275,8275
157,InceptionV3/InceptionV3/Mixed_6e/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu', 'InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool']",113706,0,10895,10895
158,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu'],0,3642,11158,821606
159,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu'],0,3642,11158,821606
160,InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool,MaxPool,['InceptionV3/InceptionV3/Mixed_7a/concat'],65999,3094,14054,334915
161,InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu'],133602,3642,8275,8275
162,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu'],133602,3642,8275,8275
163,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu'],64624,3094,13327,2171277
164,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu'],83265,3642,9621,387238
165,InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7a/concat'],133602,3094,5862,5862
166,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu'],133602,3642,8275,8275
167,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu'],83265,3642,9621,387238
168,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu'],133602,3642,8275,8275
169,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu'],0,3094,10939,6532990
170,InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7a/concat'],133602,3094,5125,5125
171,InceptionV3/InceptionV3/Mixed_7a/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,4377,4377
172,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,6394,1247502
173,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu'],148662,3094,11583,821606
174,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,93076,821606
175,InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,80210
176,InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7b/concat'],133602,3094,5862,5862
177,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu']",133602,3094,6110,6110
178,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu'],133602,3094,6285,6285
179,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu'],50997,3094,2801,4432875
180,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu'],125920,3094,7306,821606
181,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu'],125920,3094,7306,821606
182,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu'],0,3094,17533,6532990
183,InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7b/concat'],133602,3094,5125,5125
184,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat'],133602,3094,6110,6110
185,InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat'],133602,3094,6110,6110
186,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu']",133602,3094,6110,6110
187,InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat,Concat,['InceptionV3/InceptionV3/Mixed_7b/concat'],133602,3094,5562,5562
188,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu'],125920,3094,7306,821606
189,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu'],125920,3094,7306,821606
190,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat'],133602,3094,6110,6110
191,InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat'],133602,3094,6110,6110
192,InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat,Concat,['InceptionV3/InceptionV3/Mixed_7b/concat'],133602,3094,5562,5562
193,InceptionV3/InceptionV3/Mixed_7b/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,6832,6832
194,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu'],0,3094,32058,821606
195,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu'],133859,3094,10155,821606
196,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu'],133859,3094,10602,387238
197,InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,5174,105205
198,InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7c/concat'],133602,3094,5862,5862
199,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110
200,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu'],133602,3094,6285,6285
201,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu'],148662,3094,8302,1247502
202,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu'],125920,3094,7306,821606
203,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu'],125920,3094,7306,821606
204,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu'],0,3094,17533,6532990
205,InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7c/concat'],133602,3094,5125,5125
206,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat'],133602,3094,6110,6110
207,InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat'],133602,3094,6110,6110
208,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu']",133602,3094,6110,6110
209,InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat,Concat,['InceptionV3/InceptionV3/Mixed_7c/concat'],133602,3094,5562,5562
210,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu'],125920,3094,7306,821606
211,TFLITE2ONNX_FAF_InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu,Conv,['InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu'],125920,3094,7306,821606
212,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat'],133602,3094,6110,6110
213,InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Relu,Relu,['InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat'],133602,3094,6110,6110
214,InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat,Concat,['InceptionV3/InceptionV3/Mixed_7c/concat'],133602,3094,5562,5562
215,InceptionV3/InceptionV3/Mixed_7c/concat,Concat,['InceptionV3/Logits/AvgPool_1a_8x8/AvgPool'],133602,5642,6832,6832
216,InceptionV3/Logits/AvgPool_1a_8x8/AvgPool,AveragePool,['InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd'],133602,3094,5174,105205
217,InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd,Conv,['TFLITE2ONNX_Transposed_InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd'],217373,3094,10108,818059
218,TFLITE2ONNX_Transposed_InceptionV3/Logits/Conv2d_1c_1x1/BiasAdd,Transpose,['InceptionV3/Logits/SpatialSqueeze'],133602,3094,-1,5401
219,InceptionV3/Logits/SpatialSqueeze,Reshape,['InceptionV3/Predictions/Reshape_1'],133602,3094,-1,6994
220,InceptionV3/Predictions/Reshape_1,Softmax,[],133602,3094,-1,6204
