,op_id,dispatch
223,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
224,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_1/Conv2d_0a_1x1/Relu,MACA
225,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_1/Conv2d_0b_1x7/Relu,MACA
226,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_1
227,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
228,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_1/Conv2d_0c_7x1/Relu,MACA
229,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Branch_1/Conv2d_0c_7x1/Relu,MACA
230,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/concat,CV_DSP_0
231,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/mul,MACA
232,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Relu,CV_DSP_1
233,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_3/Relu,CV_DSP_1
234,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0a_1x1/Relu,MACA
235,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
236,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0a_1x1/Relu,MACA
237,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0b_1x7/Relu,MACA
238,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0b_1x7/Relu,MACA
239,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
240,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0c_7x1/Relu,MACA
241,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Branch_1/Conv2d_0c_7x1/Relu,MACA
242,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/concat,CV_DSP_1
243,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/mul,MACA
244,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu,CV_DSP_1
245,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_4/Relu,CV_DSP_1
246,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0a_1x1/Relu,MACA
247,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
248,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0a_1x1/Relu,MACA
249,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0b_1x7/Relu,MACA
250,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0b_1x7/Relu,MACA
251,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
252,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0c_7x1/Relu,MACA
253,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Branch_1/Conv2d_0c_7x1/Relu,MACA
254,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/concat,MACA
255,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/mul,MACA
256,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu,CV_DSP_1
257,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_5/Relu,MACA
258,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0a_1x1/Relu,MACA
259,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
260,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0a_1x1/Relu,MACA
261,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0b_1x7/Relu,MACA
262,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0b_1x7/Relu,MACA
263,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
264,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0c_7x1/Relu,MACA
265,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Branch_1/Conv2d_0c_7x1/Relu,MACA
266,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/concat,MACA
267,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/mul,MACA
268,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu,CV_DSP_1
269,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_6/Relu,MACA
270,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0a_1x1/Relu,MACA
271,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
272,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0a_1x1/Relu,MACA
273,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0b_1x7/Relu,MACA
274,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0b_1x7/Relu,MACA
275,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
276,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0c_7x1/Relu,MACA
277,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Branch_1/Conv2d_0c_7x1/Relu,MACA
278,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/concat,CV_DSP_1
279,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/mul,MACA
280,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu,CV_DSP_1
281,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_7/Relu,CV_DSP_0
282,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
283,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0a_1x1/Relu,MACA
284,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0a_1x1/Relu,MACA
285,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0b_1x7/Relu,MACA
286,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0b_1x7/Relu,MACA
287,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
288,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0c_7x1/Relu,MACA
289,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Branch_1/Conv2d_0c_7x1/Relu,MACA
290,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/concat,CV_DSP_1
291,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/mul,MACA
292,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu,CV_DSP_1
293,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_8/Relu,CV_DSP_0
294,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0a_1x1/Relu,MACA
295,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
296,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0a_1x1/Relu,MACA
297,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0b_1x7/Relu,MACA
298,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0b_1x7/Relu,MACA
299,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
300,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0c_7x1/Relu,MACA
301,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Branch_1/Conv2d_0c_7x1/Relu,MACA
302,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/concat,CV_DSP_0
303,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/mul,MACA
304,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu,CV_DSP_1
305,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_9/Relu,CV_DSP_1
306,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0a_1x1/Relu,MACA
307,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
308,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0a_1x1/Relu,MACA
309,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0b_1x7/Relu,MACA
310,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0b_1x7/Relu,MACA
311,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
312,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0c_7x1/Relu,MACA
313,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Branch_1/Conv2d_0c_7x1/Relu,MACA
314,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/concat,CV_DSP_0
315,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/mul,MACA
316,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu,CV_DSP_1
317,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_10/Relu,CV_DSP_0
318,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0a_1x1/Relu,MACA
319,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
320,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0a_1x1/Relu,MACA
321,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0b_1x7/Relu,MACA
322,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0b_1x7/Relu,MACA
323,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
324,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0c_7x1/Relu,MACA
325,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Branch_1/Conv2d_0c_7x1/Relu,MACA
326,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/concat,CV_DSP_0
327,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/mul,MACA
328,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu,CV_DSP_1
329,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_11/Relu,CV_DSP_1
330,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0a_1x1/Relu,MACA
331,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
332,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0a_1x1/Relu,MACA
333,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0b_1x7/Relu,MACA
334,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_1
335,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
336,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0c_7x1/Relu,MACA
337,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Branch_1/Conv2d_0c_7x1/Relu,MACA
338,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/concat,MACA
339,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/mul,MACA
340,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Relu,CV_DSP_1
341,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_12/Relu,CV_DSP_1
342,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_1/Conv2d_0a_1x1/Relu,MACA
343,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
344,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_1/Conv2d_0a_1x1/Relu,MACA
345,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_1/Conv2d_0b_1x7/Relu,MACA
346,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_1/Conv2d_0b_1x7/Relu,MACA
347,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
348,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_1/Conv2d_0c_7x1/Relu,MACA
349,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Branch_1/Conv2d_0c_7x1/Relu,MACA
350,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/concat,CV_DSP_0
351,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/mul,MACA
352,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Relu,CV_DSP_1
353,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_13/Relu,CV_DSP_0
354,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_1/Conv2d_0a_1x1/Relu,MACA
355,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
356,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_1/Conv2d_0a_1x1/Relu,MACA
357,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_1/Conv2d_0b_1x7/Relu,MACA
358,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_1
359,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
360,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_1/Conv2d_0c_7x1/Relu,MACA
361,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Branch_1/Conv2d_0c_7x1/Relu,MACA
362,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/concat,MACA
363,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/mul,MACA
364,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Relu,CV_DSP_1
365,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_14/Relu,MACA
366,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_1/Conv2d_0a_1x1/Relu,MACA
367,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
368,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_1/Conv2d_0a_1x1/Relu,MACA
369,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_1/Conv2d_0b_1x7/Relu,MACA
370,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_1/Conv2d_0b_1x7/Relu,MACA
371,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
372,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_1/Conv2d_0c_7x1/Relu,MACA
373,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Branch_1/Conv2d_0c_7x1/Relu,MACA
374,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/concat,CV_DSP_1
375,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/mul,MACA
376,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Relu,CV_DSP_1
377,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_15/Relu,CV_DSP_0
378,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0a_1x1/Relu,MACA
379,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
380,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0a_1x1/Relu,MACA
381,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0b_1x7/Relu,MACA
382,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0b_1x7/Relu,MACA
383,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
384,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0c_7x1/Relu,MACA
385,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_0
386,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/concat,CV_DSP_0
387,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/mul,MACA
388,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Relu,CV_DSP_1
389,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Relu,MACA
390,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0a_1x1/Relu,MACA
391,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
392,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0a_1x1/Relu,MACA
393,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0b_1x7/Relu,MACA
394,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_1
395,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
396,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0c_7x1/Relu,MACA
397,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_1
398,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/concat,CV_DSP_1
399,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/mul,MACA
400,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Relu,CV_DSP_1
401,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Relu,MACA
402,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
403,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0a_1x1/Relu,MACA
404,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0a_1x1/Relu,MACA
405,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0b_1x7/Relu,MACA
406,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0b_1x7/Relu,MACA
407,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
408,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0c_7x1/Relu,MACA
409,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_1
410,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/concat,CV_DSP_0
411,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/mul,MACA
412,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Relu,CV_DSP_1
413,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Relu,MACA
414,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
415,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0a_1x1/Relu,MACA
416,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0a_1x1/Relu,MACA
417,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0b_1x7/Relu,MACA
418,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0b_1x7/Relu,MACA
419,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_0/Conv2d_1x1/Relu,CV_DSP_1
420,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0c_7x1/Relu,MACA
421,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0c_7x1/Relu,MACA
422,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/concat,MACA
423,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/mul,MACA
424,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Relu,CV_DSP_1
425,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Relu,MACA
426,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0a_1x1/Relu,MACA
427,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
428,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0a_1x1/Relu,MACA
429,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0b_1x7/Relu,MACA
430,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0b_1x7/Relu,CV_DSP_1
431,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_0/Conv2d_1x1/Relu,CV_DSP_0
432,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0c_7x1/Relu,MACA
433,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0c_7x1/Relu,CV_DSP_1
434,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/concat,MACA
435,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/mul,MACA
436,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Relu,CV_DSP_1
437,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Relu,MACA
438,InceptionResnetV2/AuxLogits/Conv2d_1a_3x3/AvgPool,MACA
439,TFLITE2ONNX_FAF_InceptionResnetV2/AuxLogits/Conv2d_1b_1x1/Relu,MACA
440,InceptionResnetV2/AuxLogits/Conv2d_1b_1x1/Relu,MACA
441,TFLITE2ONNX_FAF_InceptionResnetV2/AuxLogits/Conv2d_2a_5x5/Relu,MACA
442,InceptionResnetV2/AuxLogits/Conv2d_2a_5x5/Relu,MACA
443,InceptionResnetV2/AuxLogits/Logits/BiasAdd,MACA
