,group_id,graph_id,op_id,order,dispatch
360,group2,5,node55,1.0,cv_dsp0
361,group2,5,node59,6.0,cv_dsp0
362,group2,5,node53,2.0,cv_dsp1
363,group2,5,node64,4.0,cv_dsp0
364,group2,5,node56,3.0,cv_dsp0
365,group2,5,node60,7.0,cv_dsp0
366,group2,5,node54,10.0,cv_dsp1
367,group2,5,node65,5.0,cv_dsp0
368,group2,5,node57,8.0,cv_dsp0
369,group2,5,node61,9.0,cv_dsp0
370,group2,5,node58,11.0,cv_dsp0
371,group2,5,node62,12.0,cv_dsp0
372,group2,5,node66,13.0,cv_dsp0
373,group2,4,node41,0.0,cv_dsp1
374,group2,4,node45,2.0,cv_dsp0
375,group2,4,node39,3.0,cv_dsp1
376,group2,4,node49,1.0,cv_dsp0
377,group2,4,node42,4.0,cv_dsp0
378,group2,4,node46,7.0,cv_dsp0
379,group2,4,node40,11.0,cv_dsp1
380,group2,4,node50,5.0,cv_dsp0
381,group2,4,node43,8.0,cv_dsp0
382,group2,4,node47,10.0,cv_dsp0
383,group2,4,node51,6.0,cv_dsp0
384,group2,4,node44,9.0,cv_dsp0
385,group2,4,node48,12.0,cv_dsp0
386,group2,4,node52,13.0,cv_dsp0
387,group2,3,node38,0.0,cv_dsp1
388,group2,2,node30,2.0,cv_dsp1
389,group2,2,node34,1.0,cv_dsp1
390,group2,2,node24,4.0,cv_dsp0
391,group2,2,node26,0.0,cv_dsp0
392,group2,2,node31,7.0,cv_dsp0
393,group2,2,node35,8.0,cv_dsp0
394,group2,2,node25,6.0,cv_dsp0
395,group2,2,node27,3.0,cv_dsp0
396,group2,2,node32,9.0,cv_dsp0
397,group2,2,node36,10.0,cv_dsp0
398,group2,2,node28,5.0,cv_dsp1
399,group2,2,node33,11.0,cv_dsp0
400,group2,2,node29,12.0,cv_dsp1
401,group2,2,node37,13.0,cv_dsp1
402,group2,1,node20,4.0,cv_dsp1
403,group2,1,node16,2.0,cv_dsp1
404,group2,1,node10,1.0,cv_dsp1
405,group2,1,node12,0.0,cv_dsp0
406,group2,1,node21,6.0,cv_dsp1
407,group2,1,node17,5.0,cv_dsp1
408,group2,1,node11,3.0,cv_dsp1
409,group2,1,node13,10.0,cv_dsp0
410,group2,1,node22,7.0,cv_dsp1
411,group2,1,node18,8.0,cv_dsp1
412,group2,1,node14,11.0,cv_dsp0
413,group2,1,node19,9.0,cv_dsp1
414,group2,1,node15,12.0,cv_dsp0
415,group2,1,node23,13.0,cv_dsp0
416,group2,0,node0,0.0,cv_dsp0
417,group2,0,node1,1.0,cv_dsp0
418,group2,0,node2,2.0,cv_dsp0
419,group2,0,node3,3.0,cv_dsp0
420,group2,0,node4,4.0,cv_dsp0
421,group2,0,node5,5.0,cv_dsp0
422,group2,0,node6,6.0,cv_dsp0
423,group2,0,node7,7.0,cv_dsp0
424,group2,0,node8,8.0,cv_dsp0
425,group2,0,node9,9.0,cv_dsp0
426,group_dsp0,12,node140,1.0,cv_dsp0
427,group_dsp0,12,node138,0.0,cv_dsp0
428,group_dsp0,12,node139,2.0,cv_dsp0
429,group_dsp0,12,node141,3.0,cv_dsp0
430,group_dsp0,11,node126,0.0,cv_dsp0
431,group_dsp0,11,node124,2.0,cv_dsp0
432,group_dsp0,11,node134,3.0,cv_dsp0
433,group_dsp0,11,node130,1.0,cv_dsp0
434,group_dsp0,11,node127,4.0,cv_dsp0
435,group_dsp0,11,node125,6.0,cv_dsp0
436,group_dsp0,11,node135,7.0,cv_dsp0
437,group_dsp0,11,node131,5.0,cv_dsp0
438,group_dsp0,11,node128,8.0,cv_dsp0
439,group_dsp0,11,node136,10.0,cv_dsp0
440,group_dsp0,11,node132,9.0,cv_dsp0
441,group_dsp0,11,node129,11.0,cv_dsp0
442,group_dsp0,11,node133,12.0,cv_dsp0
443,group_dsp0,11,node137,13.0,cv_dsp0
444,group_dsp0,10,node116,2.0,cv_dsp0
445,group_dsp0,10,node112,0.0,cv_dsp0
446,group_dsp0,10,node110,3.0,cv_dsp0
447,group_dsp0,10,node120,1.0,cv_dsp0
448,group_dsp0,10,node117,6.0,cv_dsp0
449,group_dsp0,10,node113,4.0,cv_dsp0
450,group_dsp0,10,node111,7.0,cv_dsp0
451,group_dsp0,10,node121,5.0,cv_dsp0
452,group_dsp0,10,node118,10.0,cv_dsp0
453,group_dsp0,10,node114,8.0,cv_dsp0
454,group_dsp0,10,node122,9.0,cv_dsp0
455,group_dsp0,10,node119,12.0,cv_dsp0
456,group_dsp0,10,node115,11.0,cv_dsp0
457,group_dsp0,10,node123,13.0,cv_dsp0
458,group_dsp0,9,node109,0.0,cv_dsp0
459,group_dsp0,8,node101,2.0,cv_dsp0
460,group_dsp0,8,node97,0.0,cv_dsp0
461,group_dsp0,8,node105,1.0,cv_dsp0
462,group_dsp0,8,node95,3.0,cv_dsp0
463,group_dsp0,8,node102,6.0,cv_dsp0
464,group_dsp0,8,node98,4.0,cv_dsp0
465,group_dsp0,8,node106,5.0,cv_dsp0
466,group_dsp0,8,node96,7.0,cv_dsp0
467,group_dsp0,8,node103,10.0,cv_dsp0
468,group_dsp0,8,node99,8.0,cv_dsp0
469,group_dsp0,8,node107,9.0,cv_dsp0
470,group_dsp0,8,node104,12.0,cv_dsp0
471,group_dsp0,8,node100,11.0,cv_dsp0
472,group_dsp0,8,node108,13.0,cv_dsp0
473,group_dsp0,7,node83,1.0,cv_dsp0
474,group_dsp0,7,node91,2.0,cv_dsp0
475,group_dsp0,7,node81,3.0,cv_dsp0
476,group_dsp0,7,node87,0.0,cv_dsp0
477,group_dsp0,7,node84,5.0,cv_dsp0
478,group_dsp0,7,node92,6.0,cv_dsp0
479,group_dsp0,7,node82,7.0,cv_dsp0
480,group_dsp0,7,node88,4.0,cv_dsp0
481,group_dsp0,7,node85,9.0,cv_dsp0
482,group_dsp0,7,node93,10.0,cv_dsp0
483,group_dsp0,7,node89,8.0,cv_dsp0
484,group_dsp0,7,node86,12.0,cv_dsp0
485,group_dsp0,7,node90,11.0,cv_dsp0
486,group_dsp0,7,node94,13.0,cv_dsp0
487,group_dsp0,6,node73,3.0,cv_dsp0
488,group_dsp0,6,node69,2.0,cv_dsp0
489,group_dsp0,6,node77,0.0,cv_dsp0
