,group_id,graph_id,op_id,order,dispatch
134,group_dsp_maca,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,11,maca
135,group_dsp_maca,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,14,maca
136,group_dsp_maca,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_1a_3x3/Relu,8,maca
137,group_dsp_maca,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_1a_3x3/Relu,10,maca
138,group_dsp_maca,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/concat,15,maca
139,group_dsp_maca,62,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Relu,0,maca
140,group_dsp_maca,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0a_1x1/Relu,0,maca
141,group_dsp_maca,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_0/Conv2d_1x1/Relu,1,maca
142,group_dsp_maca,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0a_1x1/Relu,2,maca
143,group_dsp_maca,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_0/Conv2d_1x1/Relu,3,maca
144,group_dsp_maca,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0b_1x7/Relu,4,maca
145,group_dsp_maca,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0b_1x7/Relu,5,maca
146,group_dsp_maca,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0c_7x1/Relu,6,maca
147,group_dsp_maca,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0c_7x1/Relu,7,maca
148,group_dsp_maca,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/concat,8,maca
149,group_dsp_maca,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/mul,9,maca
150,group_dsp_maca,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Relu,10,cv_dsp0
151,group_dsp_maca,60,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Relu,0,maca
152,group_dsp_maca,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_0/Conv2d_1x1/Relu,0,maca
153,group_dsp_maca,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0a_1x1/Relu,1,maca
154,group_dsp_maca,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_0/Conv2d_1x1/Relu,2,maca
155,group_dsp_maca,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0a_1x1/Relu,3,maca
156,group_dsp_maca,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0b_1x7/Relu,4,maca
