,group_id,graph_id,op_id,order,dispatch
114,group0,64,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_1/Conv2d_0a_1x1/Relu,2.0,cv_dsp0
115,group0,64,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_0/Conv2d_1x1/Relu,3.0,cv_dsp0
116,group0,64,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_1/Conv2d_0b_1x3/Relu,4.0,maca
117,group0,64,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_1/Conv2d_0b_1x3/Relu,5.0,cv_dsp0
118,group0,64,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_1/Conv2d_0c_3x1/Relu,6.0,maca
119,group0,64,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Branch_1/Conv2d_0c_3x1/Relu,7.0,cv_dsp0
120,group0,64,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/concat,8.0,cv_dsp0
121,group0,64,InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/mul,9.0,maca
122,group0,64,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_2/block8_1/Relu,10.0,cv_dsp0
123,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,0.0,maca
124,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_3/MaxPool_1a_3x3/MaxPool,1.0,maca
125,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,2.0,maca
126,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_0a_1x1/Relu,3.0,maca
127,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,4.0,cv_dsp0
128,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,5.0,cv_dsp0
129,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_0a_1x1/Relu,6.0,cv_dsp0
130,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,7.0,maca
131,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,8.0,maca
132,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_0b_3x3/Relu,9.0,maca
133,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,10.0,cv_dsp0
134,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,11.0,cv_dsp0
135,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_0b_3x3/Relu,12.0,cv_dsp0
136,group0,63,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_1a_3x3/Relu,13.0,maca
137,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/Branch_2/Conv2d_1a_3x3/Relu,14.0,cv_dsp0
138,group0,63,InceptionResnetV2/InceptionResnetV2/Mixed_7a/concat,15.0,cv_dsp0
139,group0,62,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Relu,0.0,cv_dsp0
